optimization_group,optimization_group_title,work_mode,optimization_score,company,brand,standard_product_name,track,form,verification_status,direct_official_urls,fuzzy_official_urls,direct_spec_candidates,fuzzy_spec_candidates,registration_rows,official_indication_rows,mdr_ce_candidate_rows,lead_official_url,lead_spec_url,lead_registration_url,issues,improvement_reason,recommended_next_action,product_id,seed_record_id
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Candela,Vbeam Pro,Enhanced Pulsed Dye Laser,EBD,Laser,official_evidence_promoted,23,0,70,0,2,1,15,https://www.accessdata.fda.gov/cdrh_docs/pdf23/K230990.pdf,https://candelamedical.com/,https://www.accessdata.fda.gov/cdrh_docs/pdf23/K230990.pdf,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_2fac7c8740e9,REC_0854
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Candela,VelaShape III,IR+RF+Vacuum+Massage,EBD,Radiofrequency,official_product_and_spec_cross_checked,26,0,44,0,2,1,18,https://laserandaesthetics.co.uk/manufacturers/suppliers/candela/velashape/,http://marketing.syneron-candela.com/,https://www.prnewswire.com/news-releases/syneron-medical-receives-fda-clearance-for-abdominal-circumferential-reduction-and-ce-mark-for-the-new-velashape-iii-platform-223284041.html,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_1b140597af83,REC_0864
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Cutera,AviClear,1726nm Acne Treatment Laser,EBD,Laser,official_evidence_promoted,37,0,51,0,2,1,15,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K230660,https://cuteraconnection.com.au/wp-content/uploads/2025/02/Portfolio-of-Products-Brochure.pdf,https://www.accessdata.fda.gov/cdrh_docs/pdf21/K213461.pdf,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_d7e3228f0314,REC_0830
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Cutera,Excel V+,Enhanced Vascular Laser,EBD,Laser,official_product_and_spec_cross_checked,39,0,72,0,2,1,15,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfrl/rl.cfm?regnum=56563&start_search=1,https://cuteraconnection.com.au/wp-content/uploads/2025/02/Portfolio-of-Products-Brochure.pdf,https://ir.cutera.com/news-releases/news-release-details/cutera-announces-global-commercial-launch-excel-vr-next,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_1069c326a57a,REC_0835
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Cutera,Secret PRO,RF Microneedling + CO2 Laser,EBD,Microneedling,official_product_and_spec_cross_checked,22,0,54,0,2,1,18,https://cutera.com/us-en/products/secret-rf/,https://cuteraconnection.com.au/,https://cutera.com/uk-en/products/secret-pro/,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_5262ed1dfcc4,REC_0831
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Cutera,enlighten III,Triple-Wavelength Picosecond,EBD,Laser,official_evidence_promoted,19,0,48,0,4,1,18,https://www.accessdata.fda.gov/cdrh_docs/pdf17/K170936.pdf,https://cutera.com/us-en/products/enlighten/,https://www.accessdata.fda.gov/cdrh_docs/pdf16/K160488.pdf,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_c17eea20865b,REC_0832
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Cutera,truSculpt flex+,Multi-Directional Stimulation,EBD,EMS,official_product_and_spec_cross_checked,28,0,22,0,2,1,15,https://cutera.com/us-en/products/truflex/,https://cutera.com/us-en/products/truflex/,https://ir.cutera.com/news-releases/news-release-details/cutera-launches-next-gen-rapid-muscle-sculpting-trusculptr-flex,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_e4cc96849886,REC_0834
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Cutera,xeo+,Enhanced Aesthetic Workstation,EBD,Platform,official_product_and_spec_cross_checked,33,0,46,0,2,1,15,https://cutera.com/products/xeo/,https://cutera.com/us-en/products/excel-v-plus/,https://ir.cutera.com/news-releases/news-release-details/cuterar-announces-north-america-launch-xeor,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_9fa2d185e598,REC_0833
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Cynosure,Clarity II,Dual-Wavelength Hair Removal,EBD,Laser,official_product_and_spec_cross_checked,33,0,78,0,2,1,9,https://www.cynosure.com/,https://www.cynosure.com/product/picosure/,https://www.medicalexpo.com/prod/lutronic/product-69154-992643.html,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_242bad0fc818,REC_0826
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Cynosure,Elite iQ Pro,Multi-Application Laser Platform,EBD,Laser,official_document_cross_checked,20,0,22,0,1,1,15,https://www.cynosure.com/for-providers/products/,https://www.cynosure.com/product/elite-iq-pro/,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K240396.pdf,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_eec4a58040ba,REC_0827
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Cynosure,Genius,RF Microneedling with Impedance,EBD,Microneedling,official_document_cross_checked,17,0,29,0,1,1,18,https://www.accessdata.fda.gov/scrIpts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K190678,https://www.cynosure.com/,https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190678.pdf,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_a37ecb68e893,REC_0822
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Cynosure,Hollywood Spectra,Q-Switch Nd:YAG Laser,EBD,Laser,official_product_and_spec_cross_checked,30,0,75,0,1,1,18,https://www.bogdanidermatologia.pl/produkty/lasery/hollywood-spectra/,https://www.cynosure.com/for-providers/products/,https://www.accessdata.fda.gov/cdrh_docs/pdf21/K213569.pdf,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_dca5d1592d4c,REC_0821
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Cynosure,MonaLisa Touch,CO2 Laser Vaginal Health,EBD,Laser,official_product_and_spec_cross_checked,34,0,36,0,1,1,9,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K244060.pdf,https://www.cynosure.com/for-providers/products/,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K244060.pdf,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_76f27c83536d,REC_0829
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Cynosure,Potenza,Multi-Mode RF Microneedling,EBD,Microneedling,official_product_and_spec_cross_checked,26,0,71,0,3,2,15,https://www.accessdata.fda.gov/scrIpts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K190678,https://marketing.cynosure.com/potenza-ebook-uk.html,https://www.accessdata.fda.gov/cdrh_docs/pdf19/K190678.pdf,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_b74198f776e1,REC_0823
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Cynosure,Smartlipo Triplex,Triple-Wavelength Laser Lipolysis,EBD,Laser,official_product_and_spec_cross_checked,21,0,45,0,2,1,18,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfrl/rl.cfm?regnum=46198&start_search=1,https://www.cynosure.com/product/smartlipo-triplex/,https://www.cynosure.com/product/smartlipo-triplex/,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_9de0668e45ad,REC_0828
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Cynosure,Ultra (LaseMD),Thulium Laser,EBD,Laser,official_product_and_spec_cross_checked,21,0,35,0,1,1,18,https://www.cynosure.com/product/palomar-icon-aesthetic-system/,https://www.laserfocusworld.com/biooptics/biomedicine/article/14195340/us-fda-to-clear-lutronic-20-w-thulium-laser-for-skin-resurfacing,https://www.accessdata.fda.gov/cdrh_docs/pdf19/K192331.pdf,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_72107068d3e5,REC_0825
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Cynosure,XERF,Dual-Frequency Monopolar RF,EBD,Radiofrequency,official_evidence_promoted,29,0,76,0,2,1,9,https://www.accessdata.fda.gov/cdrh_docs/pdf25/K251327.pdf,https://www.cynosure.com/for-providers/products/,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K251327,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_6115f08655a6,REC_0820
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Cynosure,eCO2 3D,Next-Gen CO2 Fractional,EBD,Laser,official_evidence_promoted,19,0,34,0,1,1,18,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K244060.pdf,https://www.cynosure.com/product/eco2-3d/,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K244060.pdf,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_8357a6e1f49e,REC_0824
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,DEKA,Lipo AI,1444nm Laser Lipolysis,EBD,Laser,official_product_and_spec_cross_checked,24,0,38,0,2,0,15,https://www.cartessaaesthetics.com/products/lipoai,https://technologies.dekalaser.com/,https://technologies.dekalaser.com/en-GB/productdocuments.aspx?item=lipo_ai,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_956e9aaf5595,REC_0901
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,DEKA,Motus PRO,MOVEO Pain-Free Hair Removal,EBD,Laser,official_product_and_spec_cross_checked,17,0,63,0,2,0,15,https://baylan-med.de/motus-pro/,https://deka-beauty.de/motus-pro,https://dekalaser.com/products/motus-pro/,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_4a55b313638e,REC_0897
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,DEKA,Onda PRO,Coolwaves Microwave,EBD,Body Contouring,official_product_and_spec_cross_checked,27,0,46,0,2,0,15,https://www.deka-thailand.com/project/onda-pro/,http://www.dekalaser.com/en-GB/product.aspx?item=synchrohp,https://pdf.medicalexpo.com/pdf/deka/onda-pro-en/71176-275011.html,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_de4fe30d53c9,REC_0899
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,DEKA,Schwarzy,TOP FMS Muscle Stimulation,EBD,EMS,official_product_and_spec_cross_checked,34,0,45,0,2,1,18,https://www.deka-thailand.com/project/schwarzy/,http://www.dekalaser.com/en-GB/product.aspx?item=synchrohp,https://www.dekalaser.com/en-GB/product.aspx?item=Schwarzy,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_4222b0e4bac7,REC_0900
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Galderma,Restylane Contour,HA Filler for Cheeks,Injectables,Dermal Filler,official_evidence_promoted,17,0,68,0,2,2,30,https://www.accessdata.fda.gov/cdrh_docs/pdf14/P140029S032C.pdf,https://www.restylaneusa.com/docs/Restylane-Contour-IFU,https://www.restylaneusa.com/docs/Restylane-Contour-IFU,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_c02f4d543025,REC_0809
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Galderma,Restylane Eyelight,HA Filler for Tear Trough,Injectables,Dermal Filler,official_evidence_promoted,26,0,60,0,4,1,9,https://www.accessdata.fda.gov/cdrh_docs/pdf4/P040024S135C.pdf,http://restylaneusa.com/docs/Restylane-Eyelight-IFU,http://restylaneusa.com/docs/Restylane-Eyelight-IFU,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_090806558f12,REC_0808
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Galderma,Restylane SHAYPE,HA Filler for Chin,Injectables,Dermal Filler,official_product_and_spec_cross_checked,22,0,31,0,2,1,23,https://aestheticsdepot.ca/product/restylane-shaype-1-x-1-0ml/,https://www.galderma.com/bringing-innovation-life,http://www.galderma.com/,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_a273bcba7400,REC_0807
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Galderma,Restylane Skinboosters,HA Skin Booster,Injectables,Dermal Filler,official_evidence_promoted,30,0,59,0,2,0,16,https://www.galderma.com/our-brands,https://www.galderma.com/au/sites/default/files/restylane_skinboosters_vital_light_lidocaine_patient_information_leaflet.pdf,https://www.restylaneusa.com/docs/Restylane-IFU,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_72a45f382c8e,REC_0811
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Hugel,Bylizen,HA Skin Booster,Injectables,Dermal Filler,official_product_and_spec_cross_checked,16,0,20,0,2,0,18,https://ca.byryzn-cosmetics.com/product/byryzn-br-ha-skin-booster-120ml/17/,https://cm.asiae.co.kr/en/article/2025112009084419714,https://www.hugel-inc.com/pr/recDctgaJHJuNarP9,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_825c38109f01,REC_0875
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,Hugel,Dermalax,HA Filler Blob Technology,Injectables,Dermal Filler,official_product_and_spec_cross_checked,21,0,96,0,2,0,18,https://aesthacares.com/product/dermalax/,https://www.hugel-inc.net/,https://kbeautypharm.com/product/dermalax-deep-plus/,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_95f3372fb201,REC_0876
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,IBSA Derma,Aliaxin EV,HA Filler Essential Volume,Injectables,Dermal Filler,official_product_and_spec_cross_checked,22,0,53,0,2,1,15,https://alphabotox.org/product/aliaxin-ev/,https://dermahubshop.com/catalog/brands/aliaxin/aliaxin-ev/,https://www.ibsagermany.de/produkte/aliaxin-ev.html,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_9e2dd4fc5acd,REC_0892
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,IBSA Derma,Aliaxin FL,HA Filler for Fine Lines,Injectables,Dermal Filler,official_product_and_spec_cross_checked,21,0,50,0,2,1,18,https://alphabotox.org/product/aliaxin-fl/,https://www.consultingroom.com/treatment/aliaxin/,https://dermahubshop.com/catalog/brands/aliaxin/aliaxin-fl/,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_52f4ab445fea,REC_0889
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,IBSA Derma,Aliaxin GP,HA Filler Global Performance,EBD,Radiofrequency,official_product_and_spec_cross_checked,19,0,33,0,2,1,15,https://www.consultingroom.com/treatment/aliaxin/,https://www.consultingroom.com/treatment/aliaxin/,https://www.ibsaderma.fr/en/aliaxin/aliaxin-gp/,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_edc4e0d05136,REC_0891
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,IBSA Derma,Aliaxin SR,HA Filler Shape & Restore,Injectables,Dermal Filler,official_product_and_spec_cross_checked,19,0,75,0,2,1,18,https://alphabotox.org/product/aliaxin-sr/,https://glowhealth.eu/product/aliaxin-sr-shape-and-restore-22-5mg-ml-2-1ml-prefilled-syringe/,https://shop.ibsaderma.de/aliaxin-sr-shape-restore,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_f9a3abc82eee,REC_0890
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,IBSA Derma,Aliaxin SV,HA Filler Superior Volume,Injectables,Dermal Filler,official_product_and_spec_cross_checked,19,0,49,0,2,1,18,https://epharma-me.com/product/aliaxin-sv/,https://www.eriomed.com/product/aliaxin-sv-superior-volume-1-1ml/,https://shop.ibsaderma.de/aliaxin-sv-superior-volume,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_4d2b80429838,REC_0893
H_closed_monitor,H. 已闭合，仅保留观察,观察,22,IBSA Derma,Ialuset,HA Wound Healing Series,Injectables,Dermal Filler,official_product_and_spec_cross_checked,27,0,44,0,2,0,18,https://www.businessdevelopment.ibsagroup.com/licensing/dermatology/,https://ialuset-eu.com/,https://apps.hcisolutions.ch/sds/phc/5943290/doc,no_reviewed_differentiator | priority_company | has_review_leads,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_d89f89c44ccf,REC_0896
