seed_record_id,product_id,company,brand,standard_product_name,score,source_url,title,official_candidate,confidence,query_type,indication
TOPLINE_ALLERGAN_JUVEDERM_ULTRA_XC_20260530,prod_d4b991529f99,Allergan,Juvéderm Ultra XC,HA Filler for Lip Augmentation,87,https://www.rxlist.com/juvandeacutederm-voluma-xc-drug.htm,"Juvéderm Voluma XC (Hyaluronic Acid Injectable Gel Dermal Filler): Side Effects, Uses, Dosage, Interactions, Warnings",possible,product_official_search_candidate,product_ifu_labeling,Indicated for deep (subcutaneous and/or supraperiosteal) injection for cheek augmentation to correct age-related volume deficit in the mid-face in adults over the age of 21.
TOPLINE_ALLERGAN_JUVEDERM_VOLLURE_20260530,prod_006e5b2f46c8,Allergan,Juvéderm Vollure XC,HA Filler for Smile Lines,87,https://www.rxlist.com/juvandeacutederm-voluma-xc-drug.htm,"Juvéderm Voluma XC (Hyaluronic Acid Injectable Gel Dermal Filler): Side Effects, Uses, Dosage, Interactions, Warnings",possible,product_official_search_candidate,product_ifu_labeling,Indicated for deep (subcutaneous and/or supraperiosteal) injection for cheek augmentation to correct age-related volume deficit in the mid-face in adults over the age of 21.
TOPLINE_ALLERGAN_JUVEDERM_VOLBELLA_20260530,prod_2ebb30c557be,Allergan,Juvéderm Volbella XC,HA Filler for Lips and Undereye,87,https://www.rxlist.com/juvandeacutederm-voluma-xc-drug.htm,"Juvéderm Voluma XC (Hyaluronic Acid Injectable Gel Dermal Filler): Side Effects, Uses, Dosage, Interactions, Warnings",possible,product_official_search_candidate,product_ifu_labeling,Indicated for deep (subcutaneous and/or supraperiosteal) injection for cheek augmentation to correct age-related volume deficit in the mid-face in adults over the age of 21.
TOPLINE_ALLERGAN_JUVEDERM_ULTRA_XC_20260530,prod_d4b991529f99,Allergan,Juvéderm Ultra XC,HA Filler for Lip Augmentation,83,https://cloud.allerganaestheticsnordics.com/HarmonyCa,N/A,likely,official_domain_candidate,product_certificate_registration,Intended for facial soft tissue augmentation and should be injected into the deep dermal and sub-dermal layers.; HArmonyCa ™ injection may be accompanied with mild discomfort;.
TOPLINE_ALLERGAN_JUVEDERM_VOLLURE_20260530,prod_006e5b2f46c8,Allergan,Juvéderm Vollure XC,HA Filler for Smile Lines,83,https://cloud.allerganaestheticsnordics.com/HarmonyCa,N/A,likely,official_domain_candidate,product_certificate_registration,Intended for facial soft tissue augmentation and should be injected into the deep dermal and sub-dermal layers.; HArmonyCa ™ injection may be accompanied with mild discomfort;.
TOPLINE_ALLERGAN_JUVEDERM_VOLBELLA_20260530,prod_2ebb30c557be,Allergan,Juvéderm Volbella XC,HA Filler for Lips and Undereye,83,https://cloud.allerganaestheticsnordics.com/HarmonyCa,N/A,likely,official_domain_candidate,product_certificate_registration,Intended for facial soft tissue augmentation and should be injected into the deep dermal and sub-dermal layers.; HArmonyCa ™ injection may be accompanied with mild discomfort;.
TOPLINE_ALLERGAN_JUVEDERM_ULTRA_XC_20260530,prod_d4b991529f99,Allergan,Juvéderm Ultra XC,HA Filler for Lip Augmentation,83,https://cloud.allerganaestheticsnordics.com/HarmonyCa,N/A,likely,official_domain_candidate,product_ifu_labeling,Intended for facial soft tissue augmentation and should be injected into the deep dermal and sub-dermal layers.; HArmonyCa ™ injection may be accompanied with mild discomfort;.
TOPLINE_ALLERGAN_JUVEDERM_VOLLURE_20260530,prod_006e5b2f46c8,Allergan,Juvéderm Vollure XC,HA Filler for Smile Lines,83,https://cloud.allerganaestheticsnordics.com/HarmonyCa,N/A,likely,official_domain_candidate,product_ifu_labeling,Intended for facial soft tissue augmentation and should be injected into the deep dermal and sub-dermal layers.; HArmonyCa ™ injection may be accompanied with mild discomfort;.
TOPLINE_ALLERGAN_JUVEDERM_VOLBELLA_20260530,prod_2ebb30c557be,Allergan,Juvéderm Volbella XC,HA Filler for Lips and Undereye,83,https://cloud.allerganaestheticsnordics.com/HarmonyCa,N/A,likely,official_domain_candidate,product_ifu_labeling,Intended for facial soft tissue augmentation and should be injected into the deep dermal and sub-dermal layers.; HArmonyCa ™ injection may be accompanied with mild discomfort;.
TOPLINE_ALLERGAN_JUVEDERM_ULTRA_XC_20260530,prod_d4b991529f99,Allergan,Juvéderm Ultra XC,HA Filler for Lip Augmentation,95,https://www.allerganaesthetics.ca/en/about/media/juvederm-approval,SKINVIVE™ by JUVÉDERM® Receives Health Canada Approval,likely,official_domain_candidate,product_certificate_registration,"Is indicated for treatment of the face (cheek, forehead) and neck, by filling of superficial cutaneous depressions such as fine lines and for additional improvement of hydration1."
TOPLINE_ALLERGAN_JUVEDERM_VOLLURE_20260530,prod_006e5b2f46c8,Allergan,Juvéderm Vollure XC,HA Filler for Smile Lines,95,https://www.allerganaesthetics.ca/en/about/media/juvederm-approval,SKINVIVE™ by JUVÉDERM® Receives Health Canada Approval,likely,official_domain_candidate,product_certificate_registration,"Is indicated for treatment of the face (cheek, forehead) and neck, by filling of superficial cutaneous depressions such as fine lines and for additional improvement of hydration1."
TOPLINE_ALLERGAN_JUVEDERM_VOLBELLA_20260530,prod_2ebb30c557be,Allergan,Juvéderm Volbella XC,HA Filler for Lips and Undereye,95,https://www.allerganaesthetics.ca/en/about/media/juvederm-approval,SKINVIVE™ by JUVÉDERM® Receives Health Canada Approval,likely,official_domain_candidate,product_certificate_registration,"Is indicated for treatment of the face (cheek, forehead) and neck, by filling of superficial cutaneous depressions such as fine lines and for additional improvement of hydration1."
TOPLINE_ALLERGAN_JUVEDERM_ULTRA_XC_20260530,prod_d4b991529f99,Allergan,Juvéderm Ultra XC,HA Filler for Lip Augmentation,95,https://www.allerganaesthetics.ca/en/about/media/juvederm-approval,SKINVIVE™ by JUVÉDERM® Receives Health Canada Approval,likely,official_domain_candidate,product_official_page,"Is indicated for treatment of the face (cheek, forehead) and neck, by filling of superficial cutaneous depressions such as fine lines and for additional improvement of hydration1."
TOPLINE_ALLERGAN_JUVEDERM_VOLLURE_20260530,prod_006e5b2f46c8,Allergan,Juvéderm Vollure XC,HA Filler for Smile Lines,95,https://www.allerganaesthetics.ca/en/about/media/juvederm-approval,SKINVIVE™ by JUVÉDERM® Receives Health Canada Approval,likely,official_domain_candidate,product_official_page,"Is indicated for treatment of the face (cheek, forehead) and neck, by filling of superficial cutaneous depressions such as fine lines and for additional improvement of hydration1."
TOPLINE_ALLERGAN_JUVEDERM_VOLBELLA_20260530,prod_2ebb30c557be,Allergan,Juvéderm Volbella XC,HA Filler for Lips and Undereye,95,https://www.allerganaesthetics.ca/en/about/media/juvederm-approval,SKINVIVE™ by JUVÉDERM® Receives Health Canada Approval,likely,official_domain_candidate,product_official_page,"Is indicated for treatment of the face (cheek, forehead) and neck, by filling of superficial cutaneous depressions such as fine lines and for additional improvement of hydration1."
REC_0029,prod_010fb5238182,Alma Lasers,Alma TED,Trans-Epidermal Drug Delivery,70,https://www.almalasers.com/products/,Products | Alma,likely,official_domain_candidate,official_product_portfolio,Indications Read More; An integrated hair removal solution Three wavelengths and simultaneous contact cooling for virtually painless laser hair removal Read More.
REC_0029,prod_010fb5238182,Alma Lasers,Alma TED,Trans-Epidermal Drug Delivery,87,https://fda.innolitics.com/submissions/SU/subpart-e%E2%80%94surgical-devices/GEX/K230371,The Alma Soprano Titanium (K230371) — FDA 510(k) | Innolitics,possible,product_official_search_candidate,product_certificate_registration,"Are intended for permanent reduction in hair regrowth; long term, stable reduction in."
REC_0029,prod_010fb5238182,Alma Lasers,Alma TED,Trans-Epidermal Drug Delivery,85,https://www.accessdata.fda.gov/cdrh_docs/pdf20/K203441.pdf,N/A,possible,product_official_search_candidate,product_certificate_registration,"Indications for Use (Describe) The Alma Hybrid Laser System, Delivery Devices, Applicators and Accessories are intended for use in surgical applications requiring the ablation, vaporization, excision, incision, and coagulation of soft tissue in medical specialties including: aesthetic surgery (dermatology and plastic surgery)."
REC_0029,prod_010fb5238182,Alma Lasers,Alma TED,Trans-Epidermal Drug Delivery,50,https://sanoplast.de/en/brand/harmony-xl-pro/,Harmony XL Pro Multiwave Laser System Information | Sanoplast,possible,brand_official_search_candidate,product_certificate_registration,"Indications including skin rejuvenation, vascular lesions, pigment disorders, hair removal, acne, and scar treatment.; Alma Lasers Ltd."
REC_0029,prod_010fb5238182,Alma Lasers,Alma TED,Trans-Epidermal Drug Delivery,50,https://sanoplast.de/en/brand/harmony-xl-pro/,Harmony XL Pro Multiwave Laser System Information | Sanoplast,possible,brand_official_search_candidate,product_ifu_labeling,"Indications including skin rejuvenation, vascular lesions, pigment disorders, hair removal, acne, and scar treatment.; Alma Lasers Ltd."
REC_0029,prod_010fb5238182,Alma Lasers,Alma TED,Trans-Epidermal Drug Delivery,105,https://almalasers.com/wp-content/uploads/2023/03/PBAO02012301_02_Opus_B2B_Brochure_WEB.pdf,[PDF] A Dedicated RF Platform for Facial Skin Resurfacing and Tightening,likely,official_domain_candidate,product_ifu_labeling,"Indicated for treatment of acne scars and wrinkles.; High energy emitted from a single tip, the Colbri targets delicate and hard-to-reach areas, such as around the eyes and fine lines, with high precision."
REC_0029,prod_010fb5238182,Alma Lasers,Alma TED,Trans-Epidermal Drug Delivery,70,http://www.almalasers.com.cn/pro/f1/209.html,Opus超离子_Alma Laser 以色列飞顿医疗激光公司,likely,official_domain_candidate,product_official_page,用于肌肤，通过控制微剥脱与热作用比例及深度，实现分层启动创伤修复机制，由内而外完成组织重塑，重建正常肌肤。
REC_0038,prod_ea1ee5b1932e,Aptos,Aptos Namica,玻尿酸功能线,87,https://sanoplast.de/en/brand/aptos/,Aptos Threads | Resorbable Thread Lift by Sulamanidze | sanoplast.de,possible,brand_official_search_candidate,product_certificate_registration,"Indicated for midface, jowl and brow lifting.; Duration of two to three years due to slow PLLA resorption and the collagen-stimulating properties of PLLA degradation products."
REC_0038,prod_ea1ee5b1932e,Aptos,Aptos Namica,玻尿酸功能线,87,https://sanoplast.de/en/brand/aptos/,Aptos Threads | Resorbable Thread Lift by Sulamanidze | sanoplast.de,possible,brand_official_search_candidate,product_ifu_labeling,"Indicated for midface, jowl and brow lifting.; Duration of two to three years due to slow PLLA resorption and the collagen-stimulating properties of PLLA degradation products."
REC_0008,prod_c4ae0e2960a6,Arthrex,ACA-Kit (Autologous Conditioned Adipose),ACA-Kit (Autologous Conditioned Adipose),93,https://cdn.arthrex.io/image/upload/355b6c8b-7ad3-4ef1-8403-a15d9eb7f2cc.pdf,N/A,likely,official_domain_candidate,product_ifu_labeling,"Intended for harvesting, concentrating, and transferring resized adipose tissue.; The Restore syringe can be used alone or in conjunction with the AutoPose Access device to harvest a sample of adipose tissue."
REC_0164,prod_0803c36d054e,BR Pharm,Derm S,Post-Procedure Care,87,http://www.tradekorea.com/product/detail/P786366/Revitrane---Cross-linked-Hyaluronic-Acid-Dermal-Filler.html,Revitrane - Cross-linked Hyaluronic Acid Dermal Filler  | tradekorea,possible,product_official_search_candidate,product_certificate_registration,"Indication for Use: Indicated for the correction of facial wrinkles and folds through soft tissue augmentation.* Shelf Life: Up to 2 years from the date of manufacture.* Storage Conditions: Store at 1–30 °C, protected from light.* Manufacturer: BR Pharm Co., Ltd."
REC_0228,prod_80c86c09615a,BTL,Emsculpt NEO,Body Contouring (Muscle),97,https://rtaesthetics.co.uk/wp-content/uploads/2023/07/Emsculpt_Neo_CLIN_Mechanism-of-action-paper_EN101_preview.pdf,N/A,possible,product_official_search_candidate,product_certificate_registration,"Is intended for the treatment of obesity by fat reduction through neuromuscular; stimulation, radiofrequency-induced lipolysis and increase of blood flow."
REC_0228,prod_80c86c09615a,BTL,Emsculpt NEO,Body Contouring (Muscle),85,https://daltonmedical.nl/wp-content/uploads/2024/11/Emface_LF_One-sheeter_FA_EN102_preview.pdf,N/A,possible,product_official_search_candidate,product_certificate_registration,Is intended for aesthetic procedures such as facial rejuvenation and contouring by wrinkles reduction; and skin laxity improvement by means of toning and lifting of muscles and skin.
REC_0868,prod_a816d8a3af2e,BTL,EMFACE Submentum,RF + HIFES for Submental,97,https://daltonmedical.nl/wp-content/uploads/2024/11/Emface_LF_One-sheeter_FA_EN102_preview.pdf,N/A,possible,product_official_search_candidate,product_certificate_registration,Is intended for aesthetic procedures such as facial rejuvenation and contouring by wrinkles reduction; and skin laxity improvement by means of toning and lifting of muscles and skin.
REC_0226,prod_aa6a7f782121,BTL,Emface,Facial Muscle Lifting,97,https://daltonmedical.nl/wp-content/uploads/2024/11/Emface_LF_One-sheeter_FA_EN102_preview.pdf,N/A,possible,product_official_search_candidate,product_certificate_registration,Is intended for aesthetic procedures such as facial rejuvenation and contouring by wrinkles reduction; and skin laxity improvement by means of toning and lifting of muscles and skin.
REC_0228,prod_80c86c09615a,BTL,Emsculpt NEO,Body Contouring (Muscle),85,https://daltonmedical.nl/wp-content/uploads/2024/11/Emface_LF_One-sheeter_FA_EN102_preview.pdf,N/A,possible,product_official_search_candidate,product_ifu_labeling,Is intended for aesthetic procedures such as facial rejuvenation and contouring by wrinkles reduction; and skin laxity improveme.
REC_0868,prod_a816d8a3af2e,BTL,EMFACE Submentum,RF + HIFES for Submental,97,https://daltonmedical.nl/wp-content/uploads/2024/11/Emface_LF_One-sheeter_FA_EN102_preview.pdf,N/A,possible,product_official_search_candidate,product_ifu_labeling,Is intended for aesthetic procedures such as facial rejuvenation and contouring by wrinkles reduction; and skin laxity improveme.
REC_0226,prod_aa6a7f782121,BTL,Emface,Facial Muscle Lifting,97,https://daltonmedical.nl/wp-content/uploads/2024/11/Emface_LF_One-sheeter_FA_EN102_preview.pdf,N/A,possible,product_official_search_candidate,product_ifu_labeling,Is intended for aesthetic procedures such as facial rejuvenation and contouring by wrinkles reduction; and skin laxity improveme.
REC_0228,prod_80c86c09615a,BTL,Emsculpt NEO,Body Contouring (Muscle),85,https://daltonmedical.nl/wp-content/uploads/2024/11/Emface_LF_One-sheeter_FA_EN102_preview.pdf,N/A,possible,product_official_search_candidate,product_ifu_labeling,Is intended for aesthetic procedures such as facial rejuvenation and contouring by wrinkles reduction; and skin laxity improvement by means of toning and lifting of muscles and ski.
REC_0868,prod_a816d8a3af2e,BTL,EMFACE Submentum,RF + HIFES for Submental,97,https://daltonmedical.nl/wp-content/uploads/2024/11/Emface_LF_One-sheeter_FA_EN102_preview.pdf,N/A,possible,product_official_search_candidate,product_ifu_labeling,Is intended for aesthetic procedures such as facial rejuvenation and contouring by wrinkles reduction; and skin laxity improvement by means of toning and lifting of muscles and ski.
