spec_id,company_id,company,brand,product_family_id,product_family,target_product_id,spec_name,spec_value,spec_unit,spec_category,confidence,source_query_type,source_alignment,operational_status,responsible_module,next_action,source_page_url,source_title
spec_e63d646451ca,co_de07adc0b815,BioScience,HYAcorp Face / Lips,pf_ebf4c792e407,Facial Filler,prod_c949f5d8cd63,dose_or_unit,6.9 mg,mg,dose_strength,official_site_spec_candidate,product_certificate_registration,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",http://hyacorp.co.uk/hyacorp-lips/,HYAcorp Lips – HYAcorp
spec_7ed1bc7b1f38,co_e2c0f8c8130c,Image Skincare,Image,pf_13a2550f09f0,I Peel,prod_383eb617653e,dose_or_unit,104285 G,G,dose_strength,official_site_spec_candidate,product_certificate_registration,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://professional.imageskincare.com/products/i-prep-degreasing-solution-4oz,I PEEL prep degreasing solution (backbar)
spec_5af5fddb0f5e,co_d23e75f47c34,Healux,i-THREAD,pf_5229a487bcd0,Matrix / Cog,prod_4ae06e3d3156,dose_or_unit,29G,,dose_strength,official_site_spec_candidate,product_certificate_registration,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.healuxonline.com/copy-of-ithread-courses-en-4,iTHREAD Courses (PO) | Healux Online
spec_b2dc1c347ba4,co_3492d75b948b,GANA,GANA,pf_25a35780459c,GANA PNV / PNV+,prod_776580700a03,dose_or_unit,5mg,,dose_strength,official_search_excerpt_spec_candidate,product_official_page,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://ganafillers.com/product/gana-pnv-5-x-3ml-pdrn-solution/,GANA PNV (5 x 3ml PDRN Solution) - Gana Fillers
spec_8b6dda67713b,co_f4e4e9ae4246,JDBIO,Richesse,pf_22bd38fb8129,Richesse / Richesse Eyes,prod_111999385ece,dose_or_unit,3mg,,dose_strength,official_search_excerpt_spec_candidate,official_product_portfolio,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://en.jdbio.com/collections/shop-all,"Shop Korean Aesthetic Products: Fillers to Skin Care - JDBIO Co., Ltd."
spec_e03a02864854,co_fad58f11408a,CGBIO / Cell Growth Bio,NOVOSIS,pf_ba4675104f1e,Growth Factor,prod_58da5da1427a,dose_or_unit,0.25g,,dose_strength,official_search_excerpt_spec_candidate,product_official_page,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",http://www.cgbio.co.kr/product/bone-Spinal/novosis,NOVOSIS – CGBIO
spec_3accd0a8f440,co_61e6816901f7,PharmaResearch / PR Bio,Rejuran,pf_8863c4238162,Rejuran Healer / HB Plus,prod_acddd3fcf65f,dose_or_unit,10 mg,mg,dose_strength,official_search_excerpt_spec_candidate,product_certificate_registration,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://rejuranth.com/rejuran-hb-plus/,REJURAN® HB PLUS - rejuranth
spec_c604f0cd6a49,co_fad58f11408a,CGBIO / Cell Growth Bio,NOVOSIS,pf_ba4675104f1e,Growth Factor,prod_58da5da1427a,dose_or_unit,1mg,,dose_strength,official_search_excerpt_spec_candidate,product_official_page,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",http://www.cgbio.co.kr/product/bone-Spinal/novosis,NOVOSIS – CGBIO
spec_2c7fd25fd851,co_100e7fd504d3,Halozyme Therapeutics,Hylenex,pf_4efd62939cd1,Hylenex Recombinant,prod_f72d009fdeb1,dose_or_unit,300 U,U,dose_strength,official_search_excerpt_spec_candidate,product_ifu_labeling,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://hylenex.com/downloads/approved-uspi-lbl301feb2016.pdf,N/A
spec_31a6532fc479,co_53c708de73f5,Stratpharma,Strataderm,pf_b083e8f719bf,Strataderm / Stratamed,prod_6df40f5cb83f,dose_or_unit,20g,,dose_strength,official_search_excerpt_spec_candidate,product_ifu_labeling,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://stratamed.com/wp-content/uploads/2019/09/Patient-Information-Leaflet-Stratamed.pdf,N/A
spec_ea62b04d1363,co_f4e4e9ae4246,JDBIO,Richesse,pf_22bd38fb8129,Richesse / Richesse Eyes,prod_111999385ece,dose_or_unit,50u,,dose_strength,official_search_excerpt_spec_candidate,official_product_portfolio,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://jdbio.com/pages/product-sitemap,Product Sitemap
spec_41a605041bc9,co_2d09d05893cd,Galderma,Sculptra,pf_90ae070d4ece,Sculptra (PLLA),prod_7b1c90ea05cb,dose_or_unit,26G,,dose_strength,official_search_excerpt_spec_candidate,product_official_page,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://www.galderma.com/sites/default/files/2025-03/IFU_Sculptra-Jul_2022.pdf,N/A
spec_81fa95770938,co_35faa8063d5e,Medytox,Neuronox / Meditoxin,pf_1e82a7fb2c26,Neuronox (Botulinum Toxin Type A),prod_38346130aefe,dose_or_unit,200U,,dose_strength,official_search_excerpt_spec_candidate,official_product_portfolio,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://www.medytox.com/page/meditoxin_en?site_id=en,Botulinum Toxin Type A Product Meditoxin® (Neuronox)
spec_36e332882c07,co_d4f126d92d39,BeautyBio,GloPRO,pf_f7a6e55aac03,Microneedling Tool,prod_943dfb98d110,dose_or_unit,199.00Unit,,dose_strength,official_search_excerpt_spec_candidate,product_ifu_labeling,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://beautybio.com/products/chrome-glopro-microneedling-facial-regeneration-tool?bvstate=pg%3A15%2Fct%3Aq,Chrome GloPRO® Microneedling Facial Tool
spec_4d9a88648956,co_8f51008b9523,Huons Meditech,DermaShine,pf_87faf7e0a35a,DermaShine Pro / Balance,prod_34f1bcd4274c,dose_or_unit,000 units,units,dose_strength,official_search_excerpt_spec_candidate,official_product_portfolio,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://huonsmeditech.com/layout/eng/home.php?mid=30&go=pds.list&pds_type=7&start=0&num=738&s_key1=&s_key2=&s_que=,N/A
spec_892d3e67aa49,co_f7f112dcc031,Melsmon Pharmaceutical,Melsmon,pf_152e1f3e22fc,Melsmon Injection,prod_1a39f21a2270,dose_or_unit,500g,,dose_strength,official_site_spec_candidate,product_certificate_registration,domain_token_match,medium_inferred_family_review,manual_product_spec_review,inferred_family_from_source_text score=6 phrase=4 tokens=melsmon; value/context failed conservative auto-promotion gate,https://www.melsmon.co.kr/,KOREA MELSMON - Medicine
spec_d0cf5b1e6cd8,co_cf401ffd51b6,Allergan,Juvéderm Ultra Plus XC,pf_facc82fc1828,HA Filler for Facial Wrinkles and Folds,prod_8f0762df3c65,dose_or_unit,44 Units,Units,dose_strength,official_site_spec_candidate,official_product_portfolio,company_official_domain,medium_inferred_family_review,manual_product_spec_review,"inferred_family_from_source_text score=4 phrase=0 tokens=and,facial,for; value/context failed conservative auto-promotion gate",http://www.allerganaesthetics.com/,Facial Aesthetics | Allergan Aesthetics
spec_196c6a5ade1b,co_cf401ffd51b6,Allergan,Juvéderm Ultra Plus XC,pf_facc82fc1828,HA Filler for Facial Wrinkles and Folds,prod_8f0762df3c65,dose_or_unit,40 Units,Units,dose_strength,official_site_spec_candidate,official_product_portfolio,company_official_domain,medium_inferred_family_review,manual_product_spec_review,"inferred_family_from_source_text score=4 phrase=0 tokens=and,facial,for; value/context failed conservative auto-promotion gate",http://www.allerganaesthetics.com/,Facial Aesthetics | Allergan Aesthetics
spec_1ec24e27d1cb,co_cf401ffd51b6,Allergan,Juvéderm Ultra Plus XC,pf_facc82fc1828,HA Filler for Facial Wrinkles and Folds,prod_8f0762df3c65,dose_or_unit,24 Units,Units,dose_strength,official_site_spec_candidate,official_product_portfolio,company_official_domain,medium_inferred_family_review,manual_product_spec_review,"inferred_family_from_source_text score=4 phrase=0 tokens=and,facial,for; value/context failed conservative auto-promotion gate",http://www.allerganaesthetics.com/,Facial Aesthetics | Allergan Aesthetics
spec_208c0e0383b9,co_cf401ffd51b6,Allergan,Juvéderm Ultra Plus XC,pf_facc82fc1828,HA Filler for Facial Wrinkles and Folds,prod_8f0762df3c65,dose_or_unit,20 Units,Units,dose_strength,official_site_spec_candidate,official_product_portfolio,company_official_domain,medium_inferred_family_review,manual_product_spec_review,"inferred_family_from_source_text score=3 phrase=0 tokens=facial,for; value/context failed conservative auto-promotion gate",http://www.allerganaesthetics.com/,Facial Aesthetics | Allergan Aesthetics
spec_dcc150b9a014,co_cf401ffd51b6,Allergan,Juvéderm Ultra Plus XC,pf_facc82fc1828,HA Filler for Facial Wrinkles and Folds,prod_8f0762df3c65,dose_or_unit,64 Units,Units,dose_strength,official_site_spec_candidate,official_product_portfolio,company_official_domain,medium_inferred_family_review,manual_product_spec_review,"inferred_family_from_source_text score=4 phrase=0 tokens=and,facial,for; value/context failed conservative auto-promotion gate",http://www.allerganaesthetics.com/,Facial Aesthetics | Allergan Aesthetics
spec_968eb5d6a8ea,co_fa17b94cf67d,Ultra V,Ultra V,pf_bd1220ccc094,Idebenone Ampoule,prod_fbdb8a96afaf,certification_claim,TGA,,commercial_certification,official_site_spec_candidate,official_ifu_catalog,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.ultravmed.com/,Home | Ultra V Medical Products
spec_1ec98494bfe4,co_c621592aac90,Lumibird,Quantel,pf_148988b05dc3,Aran / Compact,prod_49138ab69fca,certification_claim,ISO 13485,,commercial_certification,official_site_spec_candidate,official_ifu_catalog,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.lumibirdmedical.com/wp-content/uploads/2022/11/Dossier-de-presse-AN-2025.pdf,[PDF] PRESS KIT - Lumibird Medical
spec_293d6b620043,co_1e1e1b7d3b6d,Aspen Pharmacare,Aspen,pf_b9c06a8c2f99,Xylocaine / EMLA,prod_48a72462c92b,certification_claim,tga,,commercial_certification,official_site_spec_candidate,product_ifu_labeling,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://aspenpharma.com.au/emla/,Emla – Aspen Pharmacare Australia
spec_4c2aced2e957,co_c1c0e6ddf44b,BTL,Exilis Ultra 360,pf_a618e9c8f4ce,Skin Tightening,prod_3caba46020d5,certification_claim,ARTG,,commercial_certification,official_site_spec_candidate,product_official_page,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://btlaesthetics.com.au/for-providers/exilis-providers/,BTL EXILIS ULTRA 360 Machine - Non-invasive Skin Rejuvenation
spec_c6c04a2d277f,co_a6a6f5b16ba5,Candela,GentleMax Pro / Pro Plus,pf_06ba5a8db42a,Hair Removal Platform,prod_32274b6a2644,certification_claim,ARTG,,commercial_certification,official_site_spec_candidate,product_official_page,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://candelamedical.com/ppc/gentle-laser-machines/,Gentle Laser Machines | Candela Medical
spec_b47f6e0243ad,co_ea65636d4d75,ViOL,Sylfirm X,pf_f5dfef293513,Sylfirm X,prod_f947b4f14336,certification_claim,Anvisa,,commercial_certification,official_site_spec_candidate,official_product_portfolio,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.violmedical.com/,History - VIOL Medical
spec_8dd549ad9a41,co_c1c0e6ddf44b,BTL,Emsella,pf_a6222655a9bb,Pelvic Health,prod_549dfa272486,certification_claim,TGA,,commercial_certification,official_site_spec_candidate,product_certificate_registration,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.btlmed.com.au/,EMSELLA - Urinary Incontinence Device | BTL Australia
spec_c97d7bf96099,co_f8a69fb5e02a,Asclepion Laser,MCL31 Dermablate,pf_701128a62446,Er:YAG (铒激光),prod_02200d32a924,certification_claim,ISO 13485,,commercial_certification,official_site_spec_candidate,official_product_portfolio,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://asclepion.com/en/about-us/,About us - ASCLEPION
spec_4f3f2cd9c0bd,co_59b7e248f1a2,Fillmed,NCTF,pf_360be9022903,NCTF 135 HA,prod_c22131b4ce4c,certification_claim,MDR,,commercial_certification,official_site_spec_candidate,official_ifu_catalog,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://fillmed.com/regulatory-materials/,2025 - Regulatory materials - FillMed
spec_6d43aeb1a463,co_7822491803b0,FotoFinder Systems,DermLite,pf_6a29bee232f5,DL5 / DL4,prod_2202245895cb,certification_claim,ISO 13485,,commercial_certification,official_site_spec_candidate,product_certificate_registration,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.fotofinder-systems.com/the-company/quality-policy,Quality policy of our dermoscopy systems | FotoFinder Systems
spec_c4194736c14c,co_7822491803b0,FotoFinder Systems,DermLite,pf_6a29bee232f5,DL5 / DL4,prod_2202245895cb,certification_claim,ISO 13485,,commercial_certification,official_site_spec_candidate,product_certificate_registration,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.fotofinder.com/the-company/mdr,Medical Device Regulation (MDR) at FotoFinder | Certified medical technology according to EU standards - FotoFinder Systems
spec_48285d14d56e,co_9903629e3c02,DTS MG,HR3 Matrix,pf_458976a38617,Hair Loss,prod_cd3bd51cb4e5,certification_claim,ANVISA,,commercial_certification,official_site_spec_candidate,product_certificate_registration,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.metodohr3.com/,Frequently asked questions | Hair treatment
spec_ef6279d91cef,co_2d6f13f9cd02,FB Dermatology,Kleresca,pf_4e579f73bed2,Kleresca Light,,certification_claim,ISO 13485,,commercial_certification,official_site_spec_candidate,product_certificate_registration,blocked_domain,medium_inferred_multi_product_family,sku_split_review,inferred_family_from_source_text score=6 phrase=4 tokens=kleresca; family maps to multiple product rows,https://www.prnewswire.com/,Kleresca® Achieves MDSAP Certification
spec_6dbf3322f1be,co_2d6f13f9cd02,FB Dermatology,Kleresca,pf_4e579f73bed2,Kleresca Light,,certification_claim,MDSAP,,commercial_certification,official_site_spec_candidate,product_certificate_registration,blocked_domain,medium_inferred_multi_product_family,sku_split_review,inferred_family_from_source_text score=6 phrase=4 tokens=kleresca; family maps to multiple product rows,https://www.prnewswire.com/,Kleresca® Achieves MDSAP Certification
spec_b096d92e4122,co_fad58f11408a,CGBIO / Cell Growth Bio,FACETEM,pf_e5fb8c02ba92,FACETEM / FACETEM S CaHA Filler,,certification_claim,ISO 13485,,commercial_certification,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_inferred_multi_product_family,sku_split_review,inferred_family_from_source_text score=6 phrase=4 tokens=facetem; family maps to multiple product rows,https://www.htdkgroup.com/,HTDK | News - HTDK and CGBio Sign Agreement to License “FACETEM” Hydroxyapatite Fillers in the Chinese Market
spec_77039f859fb5,co_bac5ab36d84d,Hironic,PicoHi,pf_29843344e8cb,PicoHi 300,,certification_claim,ISO 13485,,commercial_certification,official_site_spec_candidate,product_certificate_registration,blocked_domain,medium_inferred_multi_product_family,sku_split_review,inferred_family_from_source_text score=6 phrase=4 tokens=picohi; family maps to multiple product rows,https://fda.innolitics.com/,PICOHI (K201773) — FDA 510(k) | Innolitics
spec_d8a68c40a436,co_3f9564b20a54,VIVACY,Desirial,pf_ffabbb49734c,Desirial / Plus,,packaging_or_sku,"needle making it possible to inject the product very superficially, just below the mucosal tissue to be rehydrated",,packaging,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_inferred_multi_product_family,sku_split_review,"inferred_family_from_source_text score=7 phrase=4 tokens=desirial,plus; family maps to multiple product rows",https://www.tekaestetik.com/,Our range - Desirial® - Laboratoires Vivacy
spec_5530b6d76f3e,co_314282d4909e,Kaneka Corporation,Kaneka,pf_fe0f1ca1b78d,LACTIF,,packaging_or_sku,package,,packaging,official_site_spec_candidate,official_ifu_catalog,company_official_domain,medium_inferred_multi_product_family,sku_split_review,inferred_family_from_source_text score=6 phrase=4 tokens=kaneka; family maps to multiple product rows,https://www.kanekanv.com/,Resources — Kaneka Neurovascular USA - Kaneka
spec_8ad27eaa2738,co_488662b7def0,Koru Pharma,Crystal / Avalon,pf_4f2efc37e9a4,Crystal Lite/Deep/Ultra,,packaging_or_sku,box var selected = $('#select_box'),,packaging,official_site_spec_candidate,product_certificate_registration,blocked_domain,medium_inferred_multi_product_family,sku_split_review,"inferred_family_from_source_text score=5 phrase=0 tokens=crystal,deep,lite,ultra; family maps to multiple product rows",https://www.tradekorea.com/,"CRYSTAL Lite, CRYSTAL Deep and CRYSTAL Ultra | tradekorea"
spec_67251c229909,co_3f9564b20a54,VIVACY,Desirial,pf_ffabbb49734c,Desirial / Plus,,packaging_or_sku,cannula will be used to spread the product along the labia without causing any damage,,packaging,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_inferred_multi_product_family,sku_split_review,"inferred_family_from_source_text score=7 phrase=4 tokens=desirial,plus; family maps to multiple product rows",https://www.tekaestetik.com/,Our range - Desirial® - Laboratoires Vivacy
spec_ff2460f68fa7,co_3f9564b20a54,VIVACY,Desirial,pf_ffabbb49734c,Desirial / Plus,,packaging_or_sku,"box a,",,packaging,official_site_spec_candidate,product_certificate_registration,domain_token_match,medium_inferred_multi_product_family,sku_split_review,inferred_family_from_source_text score=6 phrase=4 tokens=desirial; family maps to multiple product rows,https://desirialbyvivacy.com/,Desirial by Vivacy | The treatment for women's intimate health
spec_07572d2abfcc,co_fad58f11408a,CGBIO / Cell Growth Bio,FACETEM,pf_e5fb8c02ba92,FACETEM / FACETEM S CaHA Filler,,packaging_or_sku,Model View All Stay up-to-date with the latest news of HTDK and the cutting-edge trends in the healthcare industry,,packaging,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_inferred_multi_product_family,sku_split_review,inferred_family_from_source_text score=6 phrase=4 tokens=facetem; family maps to multiple product rows,https://www.htdkgroup.com/,HTDK | News - HTDK and CGBio Sign Agreement to License “FACETEM” Hydroxyapatite Fillers in the Chinese Market
spec_7d6660afe177,co_fad58f11408a,CGBIO / Cell Growth Bio,FACETEM,pf_e5fb8c02ba92,FACETEM / FACETEM S CaHA Filler,,packaging_or_sku,model'),,packaging,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_inferred_multi_product_family,sku_split_review,inferred_family_from_source_text score=6 phrase=4 tokens=facetem; family maps to multiple product rows,https://www.aesthisave.com/,FACETEM™ S 2x0.8 ml | AesthiSave Spain
spec_c1cf6d1e0ea1,co_3f9564b20a54,VIVACY,Desirial,pf_ffabbb49734c,Desirial / Plus,,packaging_or_sku,"box a,",,packaging,official_site_spec_candidate,product_certificate_registration,domain_token_match,medium_inferred_multi_product_family,sku_split_review,inferred_family_from_source_text score=6 phrase=4 tokens=desirial; family maps to multiple product rows,https://desirial.com/,Desirial® treatment benefits | Intimate comfort for women
spec_a64561cb1e95,co_fad58f11408a,CGBIO / Cell Growth Bio,FACETEM,pf_e5fb8c02ba92,FACETEM / FACETEM S CaHA Filler,,volume_or_fill,5ml,,volume_packaging,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_inferred_multi_product_family,sku_split_review,inferred_family_from_source_text score=6 phrase=4 tokens=facetem; family maps to multiple product rows,https://cai.gr/,"Facetem S 1,5ml - CAΙ Aesthetics"
spec_e377e27c03c9,co_488662b7def0,Koru Pharma,Crystal / Avalon,pf_4f2efc37e9a4,Crystal Lite/Deep/Ultra,,certification_claim,MDR,,commercial_certification,official_site_spec_candidate,product_certificate_registration,company_official_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://korupharma.com/avalon-fillers,"AVALON™ Dermal Fillers | HA Fillers for Wrinkles, Lips & ..."
spec_ad300ebcccfc,co_488662b7def0,Koru Pharma,Crystal / Avalon,pf_4f2efc37e9a4,Crystal Lite/Deep/Ultra,,certification_claim,MDR,,commercial_certification,official_search_excerpt_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://wlaesthetics.com/product/2300/,AVALON™ Vital - WL Aesthetics
spec_b94926d9de80,co_e0262d84854a,Professional Derma,Jalupro,pf_d38455848fba,Super Hydro,,certification_claim,MDR,,commercial_certification,official_search_excerpt_spec_candidate,product_official_page,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://pieleterna.es/en/products/jalupro-super-hydro,Jalupro Super Hydro | Professional Derma | Certified products
spec_11bd7dba95a2,co_3f9564b20a54,VIVACY,Desirial,pf_ffabbb49734c,Desirial / Plus,,certification_claim,CE mark,,commercial_certification,official_search_excerpt_spec_candidate,official_product_portfolio,company_official_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://vivacy.com/en/vivacy-beauty-dermo-cosmetic-skincare,Vivacy | Premium Injectable Hyaluronic Acid | Stylage® & Desirial®
spec_9bce8167c8e4,co_fad58f11408a,CGBIO / Cell Growth Bio,FACETEM,pf_e5fb8c02ba92,FACETEM / FACETEM S CaHA Filler,,certification_claim,ISO 13485,,commercial_certification,official_search_excerpt_spec_candidate,product_certificate_registration,company_official_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.cgbio.co.kr/en/14028,‌CGBio Smart Factory obtains the BGMP certification… accelerating its entry into the South American market – CGBIO_EN
spec_f93aa6dea988,co_2d6f13f9cd02,FB Dermatology,Kleresca,pf_4e579f73bed2,Kleresca Light,,certification_claim,ISO 13485,,commercial_certification,official_search_excerpt_spec_candidate,product_certificate_registration,blocked_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.prnewswire.com/news-releases/kleresca-achieves-mdsap-certification-300768807.html,Kleresca® Achieves MDSAP Certification
spec_b57144fe7484,co_2d6f13f9cd02,FB Dermatology,Kleresca,pf_4e579f73bed2,Kleresca Light,,certification_claim,MDSAP,,commercial_certification,official_search_excerpt_spec_candidate,product_certificate_registration,blocked_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.prnewswire.com/news-releases/kleresca-achieves-mdsap-certification-300768807.html,Kleresca® Achieves MDSAP Certification
spec_0d23e2806ddf,co_488662b7def0,Koru Pharma,Crystal / Avalon,pf_4f2efc37e9a4,Crystal Lite/Deep/Ultra,,certification_claim,ISO 13485,,commercial_certification,official_search_excerpt_spec_candidate,official_product_portfolio,company_official_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://korupharma.com/about-us,Koru Pharma – Innovators in Aesthetic Medicine
spec_2b5ed642ea31,co_a5764a51df8b,Lumenis,Lumenis,pf_07a182af3090,Splendor X,,certification_claim,TGA,,commercial_certification,official_search_excerpt_spec_candidate,product_official_page,domain_token_match,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://lumenis.com.au/aesthetics/products/splendorx/,Alexandrite & Nd:YAG Laser Machine for Hair Removal - Splendor X
spec_af102fdfa4e1,co_fad58f11408a,CGBIO / Cell Growth Bio,FACETEM,pf_e5fb8c02ba92,FACETEM / FACETEM S CaHA Filler,,certification_claim,ISO 13485,,commercial_certification,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.aesthisave.com/en/product-page/facetem-s-2x08-ml,FACETEM™ S 2x0.8 ml | AesthiSave Spain
spec_98eb09a0204d,co_e0262d84854a,Professional Derma,Jalupro,pf_d38455848fba,Super Hydro,,certification_claim,MDR,,commercial_certification,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://www.aesthisave.com/en/product-page/jalupro-super-hydro-1x25-ml,JALUPRO® SUPER HYDRO 1x2.5 ml | AesthiSave Spain
spec_4649f14c7c05,co_488662b7def0,Koru Pharma,Crystal / Avalon,pf_4f2efc37e9a4,Crystal Lite/Deep/Ultra,,certification_claim,MDSAP,,commercial_certification,official_site_spec_candidate,official_ifu_catalog,company_official_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://korupharma.com/,Koru Pharma - Pioneers in Advanced Bio-Technologies for Anti-Aging
spec_b23d03c7ca8d,co_a5764a51df8b,Lumenis,Lumenis,pf_07a182af3090,Splendor X,,composition,Diode,,material_or_ingredient,official_search_excerpt_spec_candidate,official_ifu_catalog,blocked_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://pdf.medicalexpo.com/pdf/lumenis/lightsheer-desire-light/78177-254042.html,LightSheer® DESIRE™Light
spec_b37774baaf51,co_2d6f13f9cd02,FB Dermatology,Kleresca,pf_4e579f73bed2,Kleresca Light,,composition,Diode,,material_or_ingredient,official_search_excerpt_spec_candidate,product_ifu_labeling,company_official_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://fb-dermatology.com/en/healthcare-professional/kleresca/acne/faq/,FB Dermatology - Healthcare Professional - Kleresca® Acne Faq
spec_dcc5c6dab17c,co_a5764a51df8b,Lumenis,Lumenis,pf_07a182af3090,Splendor X,,composition,RF,,material_or_ingredient,official_search_excerpt_spec_candidate,official_product_portfolio,company_official_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://lumenis.com/aesthetics/homepage/,Aesthetic Solutions - Cosmetic Laser Equipment | Lumenis
spec_7967ea2d22dd,co_a5764a51df8b,Lumenis,Lumenis,pf_07a182af3090,Splendor X,,composition,Nd:YAG,,material_or_ingredient,official_search_excerpt_spec_candidate,product_certificate_registration,company_official_domain,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://blog.lumenis.com/aesthetics/what-makes-splendor-x-different-from-other-laser-hair-removal-devices/,SPLENDOR X Laser Hair Removal Workstation Features | Lumenis
spec_c916c256eacd,co_bac5ab36d84d,Hironic,PicoHi,pf_29843344e8cb,PicoHi 300,,composition,RF,,material_or_ingredient,official_site_spec_candidate,product_official_page,domain_token_match,medium_multi_product_family,sku_split_review,family maps to multiple product rows; needs SKU-level review,https://hironic-eu.com/PICOHI,PICOHI - The Real 300 picosecond with High Power
